VAR00002,VAR00003,¼ºº°,ÇÐ·Â,°áÈ¥¿©ºÎ,ÀÚ³à¿©ºÎ,°ÅÁÖÇüÅÂ,Á¾±³,Å°¿î±â°£,¹Ý·Áµ¿¹°³ªÀÌ,»ó½ÇÈÄ°æ°ú±â°£,»ó½ÇÈÄ°æ°ú½Ã°£,¹Ý·Áµ¿¹°Á¾·ù,¹Ý·Áµ¿¹°Ä£¹Ðµµ,»ó½Ç¿¹Ãø°¡´É¼º,»ó½Ç¿øÀÎ,µÎ¹øÂ°»ó½Ç¿øÀÎ¼ýÀÚ,Ltotal,¾È¶ô»çÀÌÀ¯,ÀÓÁ¾½Ãµ¿Çà¿©ºÎ,¹Ý·Áµ¿¹°°ü°è,Á¤½Å°úÁø·á,±×³ÉÁ¤½Å°úÁø·á,Áø·á³»¿ë,ÁöÁöÀÚ¿ø,ÀÌÀü»ó½Ç°æÇè,»ó½Ç¸¶¸®¼ö,ÇÊÅÍ¸µ¼öµµÁú¹®,´Ù¸¥¹Ý·Áµ¿¹°¼ýÀÚ,´Ù¸¥µ¿¹°º¸À¯¿©ºÎ,º¸À¯¸¶¸®¼ö,»õ·Î¿îÀÔ¾ç¿©ºÎ,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,ÇÊÅÍ¸µ1,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,G12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,Âü°¡ÀÚÁ¦°Å,Stotal,SxL,filter_$,Ctotal,Gtotal,Ä£¹Ðµµ¼ýÀÚ1,¼ºº°¼ýÀÚ,¿¹Ãø°¡´É¼º¼ýÀÚ,ÇÐ·Â¼ýÀÚ,°áÈ¥¿©ºÎ¼ýÀÚ,ÀÚ³à¿©ºÎ¼ýÀÚ,°ÅÁÖÇüÅÂ¼ýÀÚ,Á¾±³¼ýÀÚ,ÁöÁöÀÚ¿ø¼ýÀÚ,ÀÓÁ¾½Ãµ¿Çà¼ýÀÚ,¹Ý·Áµ¿¹°Á¾·ù¼ýÀÚ,»ó½Ç¿øÀÎ¼ýÀÚ,¹Ý·ÁÁ¤½Å°ú¼ýÀÚ,±×³ÉÁ¤½Å°ú¼ýÀÚ,»õÀÔ¾ç¼ýÀÚ,Lmd,Smd,LmdxSmd,¹Ý·Áµ¿¹°°ü°è¼ýÀÚ,ÀÌÀü»ó½Ç¼ýÀÚ,»ó½ÇÀÇÃæ°Ý°úÈ¥¶õ,»ó½ÇÀÇ°íÅë1,º¹ÇÕºÐ¸®°íÅë,º¹ÇÕ¿Ü»ó°íÅë,Ãæ°ÝLmd,°íÅë1md,°íÅë1mdxSmd,Ãæ°ÝLmdxSmd,¿¬·É´ë,Ctotalrr,°áÈ¥2,ÂðºÐ¸®°íÅë,Âð¿Ü»ó°íÅë
2020/01/20 7:31:56 ¿ÀÈÄ GMT+,¿,¿©,´ëÇÐ¿ø,¹Ì,¾øÀ,È¥ÀÚ °ÅÁÖ,¹«±,9,8,1,0,°³,¸Å¿ì Ä£,"4, ¿¹»ó°¡´",¸¸¼º,1,67, ,¿¹,ºÎ¸ð-ÀÚ³,¾Æ´,¾Æ´, ,¾øÀ½,¾øÀ, ,1,2,¾Æ´, ,¾Æ´,5,4,4,4,4,4,4,4,4,2,2,2,2,2,2,3,3,2,4,4,2,3,3,2,2,2,3,3,2,3,3,3,2,2,2,2,4,4,4,3,4,4,2,2,2,2,2,2,4,3,2,2,3,2,4,1,4,2,4,4,4,4,2,2,2,2,4,0,6,¿¹,2,2,2,2,4,2,3,3,3,3,3,3,2,37,2479,0,86,32,5,2,1,3,1,1,1,1,1,2,1,1,1,1,1,2.44880000000001,5.0878,12.45900464,1,2,33,30,46,43,.170699999999997,2.3561,11.98736558,.868487459999983,3,89,1,20,33
2020/01/22 1:07:11 ¿ÀÈÄ GMT+,¿,¿©,´ëÇÐ±³,¹Ì,¾øÀ,È¥ÀÚ °ÅÁÖ,¹«±,9,8,2,2,°³,¸Å¿ì Ä£,"4, ¿¹»ó°¡´",³ú¼ö¸,1,67, ,¾Æ´,ºÎ¸ð´Ô°ú,¾Æ´,¾Æ´, ,¾øÀ½,¾øÀ, ,1,2,¾Æ´, ,¾Æ´,5,5,5,5,5,5,5,5,5,2,2,2,1,1,1,3,1,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,5,4,2,3,3,2,1,1,4,3,2,1,3,1,4,1,4,2,5,3,3,3,2,1,3,2,3,0°³¿ùÈ,18,¾Æ´,3,2,2,2,3,2,3,3,3,2,2,2,1,15,1005,1,76,29,5,2,1,2,1,1,1,1,1,1,1,2,1,1,1,2.44880000000001,-16.9122,-41.4145953600001,4,2,40,22,38,41,7.1707,-5.6439,95.45076558,-121.27231254,3,79,1,19,32
2020/02/02 9:39:55 ¿ÀÀü GMT+,¿,¿©,´ëÇÐ±³,¹Ì,¾øÀ,È¥ÀÚ °ÅÁÖ,±âµ,6,6,1,1,°³,¸Å¿ì Ä£,"4, ¿¹»ó°¡´",¸¸¼º,1,78, ,¾Æ´,Ä£±¸,¿¹,¾Æ´, ,Ä£±¸,¾øÀ, ,1,2,¾Æ´, ,¾Æ´,5,4,3,4,5,5,4,3,4,2,2,2,4,3,4,5,4,4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,4,3,3,3,4,4,5,5,4,4,4,4,2,4,4,2,3,3,2,4,1,4,2,5,3,4,3,2,4,4,4,4,0°³¿ùÈ,12,¾Æ´,3,1,1,4,1,1,1,1,3,1,3,1,1,54,4212,1,103,21,5,2,1,2,1,1,1,2,2,1,1,1,2,1,1,13.4488,22.0878,297.05440464,2,2,34,41,58,48,1.1707,13.3561,295.00686558,25.8581874599999,3,106,1,20,43
2020/02/04 9:41:56 ¿ÀÀü GMT+,¿,¿©,´ëÇÐ±³,¹Ì,¾øÀ,È¥ÀÚ °ÅÁÖ,¹«±,12,12,2,3,°³,¸Å¿ì Ä£,"4, ¿¹»ó°¡´",ÀÚ»ì(,1,56, ,¾Æ´,À§¿¡ ¾ð±,¾Æ´,¿¹, ,¾øÀ½,¾øÀ, ,1,2,¾Æ´, ,¾Æ´,5,5,5,5,5,5,3,2,2,1,1,1,1,4,3,3,1,1,1,1,1,2,3,1,2,2,2,2,2,2,3,2,1,1,1,1,2,2,1,1,2,2,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,2,1,0°³¿ù,42,¾Æ´,4,2,2,2,2,2,2,3,3,2,4,3,1,27,1512,1,43,31,5,2,1,2,1,1,1,1,1,1,1,4,1,2,1,-8.55119999999999,-4.9122,42.00520464,4,2,35,19,20,23,2.1707,-8.6439,42.46056558,-10.66291254,4,43,1,8,16
2020/01/20 2:40:37 ¿ÀÀü GMT+,¿,¿©,´ëÇÐ¿ø,¹Ì,¾øÀ,È¥ÀÚ °ÅÁÖ,ÃµÁ,0,1,2,15,°³,¸Å¿ì Ä£,"2, °©ÀÛ½º·",±Þ¼º,2,54, ,¿¹,ºÎ¸ð-ÀÚ³,¾Æ´,¾Æ´, ,ºÎ¸ð,¾øÀ, ,1,2,¾Æ´, ,¾Æ´,5,4,4,4,4,5,4,4,5,2,1,1,1,1,1,3,1,1,1,1,1,3,3,2,3,3,2,2,2,3,2,3,2,3,2,2,3,3,4,1,3,2,3,2,4,1,2,1,2,2,1,1,3,1,3,1,4,1,3,1,2,4,2,2,3,2,1,0°³¿ù,24,¿¹,3,3,4,3,3,2,2,2,3,4,3,3,2,37,1998,0,65,35,5,2,2,3,1,1,1,2,2,2,1,2,1,1,1,-10.5512,5.0878,-53.68239536,1,2,35,15,33,34,2.1707,-12.6439,-64.32963442,11.04408746,2,67,1,15,26
2019/12/29 2:29:56 ¿ÀÈÄ GMT+,¿,¿©,´ëÇÐ±³,¹Ì,¾øÀ,È¥ÀÚ °ÅÁÖ,¹«±,2,2,2,3,°³,¸Å¿ì Ä£,"2, °©ÀÛ½º·",±Þ¼º,2,71, ,¾Æ´,ºÎ¸ð-ÀÚ³,¾Æ´,¾Æ´, ,"ºÎ¸ð;ÇüÁ¦, ÀÚ¸Å,³²¸Å",ÀÖÀ,1¸¶,1,2,¾Æ´, ,¿¹,5,5,5,5,5,5,5,4,2,2,2,2,1,4,2,4,1,4,1,4,3,1,2,1,2,3,1,3,1,4,2,1,4,4,2,2,4,4,5,3,5,4,4,1,4,1,3,1,5,5,3,5,1,4,4,1,3,3,5,3,3,3,3,1,2,1,2,0,24,¾Æ´,1,1,2,4,1,2,2,2,3,2,2,4,1,33,2343,1,92,26,5,2,2,2,1,1,1,1,2,1,1,2,1,1,2,6.44880000000001,1.0878,7.01500464000002,1,1,37,30,48,47,4.1707,2.3561,2.56296558000001,4.53688746,2,95,1,23,39
2020/01/04 2:27:53 ¿ÀÀü GMT+,¿,¿©,°íµîÇÐ±,¹Ì,¾øÀ,È¥ÀÚ °ÅÁÖ,¹«±,0,0,1,1,°³,¸Å¿ì Ä£,"4, ¿¹»ó°¡´",±Þ¼ºÁ,2,80, ,¿¹,Ä£±¸,¾Æ´,¿¹, ,ºÎ¸ð,¾øÀ, ,1,2,¾Æ´, ,¾Æ´,5,5,4,5,5,5,5,5,5,3,3,3,2,3,2,4,3,5,2,2,4,1,3,2,3,2,1,4,1,2,4,3,1,4,1,3,4,4,4,4,5,5,5,4,3,4,4,2,3,3,2,2,4,2,5,1,5,2,4,2,4,5,4,2,2,2,2,0°³¿ù,11,¾Æ´,3,2,1,1,2,1,1,1,3,1,3,2,1,35,2800,1,99,21,5,2,1,1,1,1,1,1,2,2,1,2,1,2,1,15.4488,3.0878,47.70280464,2,2,39,36,53,50,6.1707,8.3561,25.80196558,19.05388746,2,103,1,22,43
2020/01/08 11:47:08 ¿ÀÀü GMT,¿,¿©,´ëÇÐ±³,¹Ì,¾øÀ,È¥ÀÚ °ÅÁÖ,¹«±,5,5,2,2,°í¾,¸Å¿ì Ä£,"2, °©ÀÛ½º·",±Þ¼º,2,91, ,¿¹,ÇüÁ¦/ÀÚ¸,¿¹,¾Æ´, ,"ºÎ¸ð;ÇüÁ¦, ÀÚ¸Å,³²¸Å",ÀÖÀ,2¸¶,1,2,¾Æ´, ,¾Æ´,5,5,5,5,5,5,5,5,5,4,4,4,2,4,3,5,4,5,4,5,2,2,3,2,3,3,2,3,2,3,3,3,2,4,4,3,5,5,5,4,5,5,5,4,5,4,5,3,5,5,3,4,4,5,5,1,5,5,5,5,5,4,4,4,4,4,4,Áï½Ã ¹,30,¾Æ´,2,2,2,4,2,2,2,2,2,1,1,2,1,42,3822,1,131,24,5,2,2,2,1,1,1,1,2,2,2,2,2,1,1,26.4488,10.0878,266.81020464,3,1,40,46,76,59,7.1707,18.3561,185.17266558,72.33658746,3,135,1,25,56
2020/01/20 9:26:54 ¿ÀÀü GMT+,¿,¿©,´ëÇÐ±³,¹Ì,¾øÀ,È¥ÀÚ °ÅÁÖ,±âµ,10,10,1,1,°³,¸Å¿ì Ä£,"2, °©ÀÛ½º·",±Þ¼º,2,84, ,¾Æ´,ºÎ¸ð-ÀÚ½,¾Æ´,¾Æ´, ,¿Â¶óÀÎ Ä¿¹Â´ÏÆ¼,¾øÀ, ,1,2,¾Æ´, ,¾Æ´,5,5,5,5,5,5,5,5,5,3,3,3,2,2,4,4,1,4,4,4,5,3,4,3,3,3,3,3,3,2,4,4,1,3,2,3,5,4,4,4,5,5,5,1,3,4,3,2,5,5,2,2,4,3,5,1,5,3,5,4,5,4,3,3,3,3,4,0°³¿ù,9,¿¹,1,1,1,5,1,1,1,1,1,1,1,4,1,44,3696,1,109,19,5,2,2,2,1,1,1,2,2,1,1,2,1,1,1,19.4488,12.0878,235.09320464,1,2,40,39,57,56,7.1707,11.3561,137.27026558,86.67798746,3,113,1,23,45
2020/01/24 5:39:56 ¿ÀÈÄ GMT+,¿,¿©,´ëÇÐ±³,¹Ì,¾øÀ,È¥ÀÚ °ÅÁÖ,±âµ,15,16,2,3,°³,¸Å¿ì Ä£,"4, ¿¹»ó°¡´",±Þ¼º,2,63, ,¿¹,ºÎÁ¤ÀûÀÎ,¿¹,¾Æ´, ,¿Â¶óÀÎ Ä¿¹Â´ÏÆ¼,¾øÀ, ,1,2,¾Æ´, ,¾Æ´,5,3,1,2,5,5,5,5,5,1,1,1,1,2,3,3,1,5,1,3,5,3,3,1,2,2,3,3,2,2,3,3,1,3,3,4,3,3,1,2,5,5,2,1,1,2,3,1,1,3,1,1,3,3,5,1,5,1,4,3,5,5,3,3,1,2,4,0°³¿ù,30,¿¹,2,1,2,5,3,2,2,2,4,3,3,3,1,38,2394,1,78,32,5,2,1,2,1,1,1,2,2,2,1,2,2,1,1,-1.55119999999999,6.0878,-9.44339535999997,4,2,31,27,36,46,-1.8293,-.643899999999999,-3.91993441999999,-11.13641254,4,82,1,18,28
2019/12/26 11:00:41 ¿ÀÀü GMT,¿,¿©,°íµîÇÐ±,¹Ì,¾øÀ,È¥ÀÚ °ÅÁÖ,¹«±,2,3,2,12,°³,Á¶±Ý Ä£,"2, °©ÀÛ½º·",»ç°í,3,35, ,¾Æ´,Ä£±¸,¾Æ´,¾Æ´, ,¾øÀ½,¾øÀ, ,1,2,¾Æ´, ,¿¹,3,2,2,2,3,4,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,2,1,2,3,2,3,2,2,2,2,1,1,1,2,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1,2,2,3,1,1,1,0°³¿ù,4,¾Æ´,3,3,2,4,3,3,3,3,3,2,2,3,2,30,1050,0,47,34,4,2,2,1,1,1,1,1,1,1,1,3,1,1,2,-29.5512,-1.9122,56.5078046399999,2,2,22,12,26,21,-10.8293,-15.6439,29.91426558,20.70778746,2,47,1,8,19
2020/01/07 10:06:07 ¿ÀÈÄ GMT,¿,¿©,°íµîÇÐ±,¹Ì,¾øÀ,È¥ÀÚ °ÅÁÖ,±âµ,5,8,2,2,°³,Á¶±Ý Ä£,"2, °©ÀÛ½º·",»ç°í,3,56, ,¿¹,Ä£±¸,¾Æ´,¾Æ´, ,Ä£±¸,¾øÀ, ,1,2,¾Æ´, ,¾Æ´,4,3,2,2,4,4,4,2,4,2,2,2,2,2,2,3,4,2,2,2,2,3,2,2,2,2,2,1,1,3,3,3,2,2,2,3,2,2,3,2,4,4,2,3,2,1,1,1,3,2,2,2,2,2,3,1,2,2,2,2,2,3,2,2,2,2,2,0°³¿ù,1,¾Æ´,4,2,3,3,4,4,4,3,4,4,4,4,1,33,1848,1,64,43,4,2,2,1,1,1,1,2,2,2,1,3,1,1,1,-8.55119999999999,1.0878,-9.30199536000001,2,2,27,27,36,30,-5.8293,-.643899999999999,-.700434419999999,-6.34111254000001,2,66,1,15,26
2019/12/26 8:50:20 ¿ÀÀü GMT+,¿,¿©,´ëÇÐ±³,¹Ì,¾øÀ,È¥ÀÚ °ÅÁÖ,¹«±,2,3,1,1,°³,¸Å¿ì Ä£,"2, °©ÀÛ½º·",»ç°í,3,83, ,¿¹,ºÎ¸ð-ÀÚ³,¾Æ´,¿¹, ,ºÎ¸ð;Ä£±¸;¿¬ÀÎ,¾øÀ, ,1,2,¾Æ´, ,¾Æ´,5,5,5,5,5,5,5,5,5,4,4,3,3,3,3,2,2,4,3,3,4,3,3,2,3,3,3,2,3,2,3,3,2,4,3,2,4,4,4,4,5,3,4,5,5,3,2,3,4,3,2,2,2,3,5,1,5,3,4,4,4,4,3,2,3,3,4,0°³¹»È,14,¾Æ´,3,3,3,3,3,3,3,3,3,2,3,4,1,41,3403,1,102,36,5,2,2,2,1,1,1,1,2,2,1,3,1,2,1,18.4488,9.0878,167.65900464,1,2,40,38,56,50,7.1707,10.3561,94.11416558,65.16588746,2,106,1,20,44
2019/12/29 4:34:34 ¿ÀÈÄ GMT+,¿,¿©,´ëÇÐ±³,¹Ì,¾øÀ,È¥ÀÚ °ÅÁÖ,±âµ,3,5,1,1,°³,Á¶±Ý Ä£,"2, °©ÀÛ½º·",»ç°í,3,69, ,¾Æ´,Ä£±¸,¾Æ´,¾Æ´, ,Ä£±¸,¾øÀ, ,1,2,¾Æ´, ,¾Æ´,4,4,4,4,5,5,5,4,4,3,2,2,2,3,3,2,2,2,3,2,4,2,2,2,2,2,2,2,3,3,4,3,2,3,3,3,3,3,4,3,4,4,3,2,4,3,3,3,4,3,2,2,2,2,3,1,4,3,4,3,3,3,3,2,2,3,3,0°³¿ù,4,¾Æ´,3,3,3,4,4,3,4,4,4,3,4,4,1,38,2622,1,88,43,4,2,2,2,1,1,1,2,2,1,1,3,1,1,1,4.44880000000001,6.0878,27.08340464,2,2,35,30,49,41,2.1707,2.3561,14.34346558,13.21478746,2,90,1,19,36
2020/01/19 11:05:23 ¿ÀÀü GMT,¿,¿©,´ëÇÐ±³,¹Ì,¾øÀ,È¥ÀÚ °ÅÁÖ,±âµ,1,2,2,5,°³,Á¶±Ý Ä£,"2, °©ÀÛ½º·",»ç°í,3,72, ,¾Æ´,Ä£±¸,¾Æ´,¾Æ´, ,"ºÎ¸ð;ÇüÁ¦, ÀÚ¸Å,³²¸Å",¾øÀ, ,1,2,¾Æ´, ,¾Æ´,5,4,4,4,4,4,4,4,5,3,3,3,1,4,2,3,2,3,3,3,4,2,2,2,2,2,2,2,2,3,3,3,2,3,1,3,4,4,3,3,4,4,3,4,4,2,3,2,4,4,2,3,3,3,3,1,5,3,4,3,3,4,4,3,4,3,4,0°³¿ùÈ,12,¿¹,4,3,3,4,3,3,3,3,3,3,3,4,1,34,2448,1,100,39,4,2,2,2,1,1,1,2,2,1,1,3,1,1,1,7.44880000000001,2.0878,15.55160464,2,2,34,34,57,45,1.1707,6.3561,13.27026558,2.44418745999999,2,102,1,19,41
2019/12/30 10:47:08 ¿ÀÀü GMT,¿,¿©,°íµîÇÐ±,¹Ì,¾øÀ,È¥ÀÚ °ÅÁÖ,¹«±,9,10,1,1,°³,¸Å¿ì Ä£,"4, ¿¹»ó°¡´",³ëÈ­,4,45, ,¿¹,ÇüÁ¦/ÀÚ¸,¾Æ´,¾Æ´, ,"ºÎ¸ð;ÇüÁ¦, ÀÚ¸Å,³²¸Å",¾øÀ, ,1,2,¾Æ´, ,¾Æ´,5,3,3,3,3,5,5,4,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,0°³¿ù,1,¾Æ´,4,3,4,3,4,3,2,4,4,4,4,4,1,29,1305,1,60,43,5,2,1,1,1,1,1,1,2,2,1,4,1,1,1,-19.5512,-2.9122,56.93700464,3,2,29,12,36,25,-3.8293,-15.6439,45.55816558,11.15168746,2,61,1,10,24
2020/01/23 12:17:00 ¿ÀÈÄ GMT,¿,¿©,°íµîÇÐ±,¹Ì,¾øÀ,È¥ÀÚ °ÅÁÖ,¹«±,10,16,2,2,°³,¸Å¿ì Ä£,"4, ¿¹»ó°¡´",³ëÈ­µ,4,55, ,¿¹,ºÎ¸ð-ÀÚ³,¾Æ´,¿¹, ,¾øÀ½,ÀÖÀ,2¸¶,1,2,¾Æ´, ,¾Æ´,3,2,2,2,2,5,5,4,3,2,2,3,2,2,2,2,2,2,2,2,4,1,2,2,2,2,2,1,1,2,3,2,1,3,2,2,2,2,2,2,4,4,3,2,2,2,4,2,3,3,4,5,2,2,3,1,3,2,3,3,4,3,2,2,2,2,2,0°³¿ùÈ,12,¾Æ´,3,3,3,3,3,4,4,4,3,4,3,3,1,28,1540,1,79,40,5,2,1,1,1,1,1,1,1,2,1,4,1,2,1,-9.55119999999999,-3.9122,37.36620464,1,1,24,27,44,37,-8.8293,-.643899999999999,2.51906557999999,34.54198746,2,81,1,15,31
2019/12/30 10:04:02 ¿ÀÀü GMT,¿,¿©,´ëÇÐ±³,¹Ì,¾øÀ,È¥ÀÚ °ÅÁÖ,¹«±,12,12,1,1,°³,¸Å¿ì Ä£,"4, ¿¹»ó°¡´",³ëÈ­,4,67, ,¾Æ´,Ä£±¸,¾Æ´,¾Æ´, ,"ºÎ¸ð;ÇüÁ¦, ÀÚ¸Å,³²¸Å",¾øÀ, ,1,2,¾Æ´, ,¾Æ´,5,5,4,4,5,5,5,4,3,1,1,2,2,3,2,4,4,1,2,3,2,3,2,1,1,2,2,2,2,3,3,3,1,2,2,1,3,3,3,2,4,3,1,2,3,2,4,2,4,3,2,2,2,1,3,1,2,1,4,2,1,2,2,1,2,3,3,0°³¿ù,12,¿¹,4,3,3,4,5,4,4,4,3,2,4,3,1,30,2010,1,70,43,5,2,1,2,1,1,1,1,2,1,1,4,1,1,1,2.44880000000001,-1.9122,-4.68259536000001,2,2,36,27,41,31,3.1707,-.643899999999999,1.23126558,-6.06301253999999,2,72,1,17,29
2020/01/06 1:37:38 ¿ÀÀü GMT+,¿,¿©,´ëÇÐ±³,¹Ì,¾øÀ,È¥ÀÚ °ÅÁÖ,±âµ,7,10,2,10,°³,¸Å¿ì Ä£,"4, ¿¹»ó°¡´",³ëÈ­,4,69, ,¿¹,Ä£±¸,¾Æ´,¾Æ´, ,"ºÎ¸ð;ÇüÁ¦, ÀÚ¸Å,³²¸Å",ÀÖÀ,2¸¶,1,2,¾Æ´, ,¿¹,5,4,4,4,4,5,4,5,3,2,2,2,2,2,3,4,2,3,3,3,3,3,2,1,2,1,3,2,2,3,2,3,2,2,2,2,3,3,3,4,4,4,2,4,4,2,2,2,4,3,1,3,2,2,4,1,3,2,3,3,4,2,2,2,3,3,3,0°³¿ùÈ,6,¿¹,3,2,3,3,3,2,2,2,4,4,3,3,1,32,2208,1,83,34,5,2,1,2,1,1,1,2,2,2,1,4,1,1,2,4.44880000000001,.0878000000000014,.390604640000007,2,1,33,31,47,39,.170699999999997,3.3561,.294665580000005,.0149874599999999,2,86,1,17,36
2020/01/27 5:18:26 ¿ÀÈÄ GMT+,¿,¿©,´ëÇÐ¿ø,¹Ì,¾øÀ,È¥ÀÚ °ÅÁÖ,ÃµÁ,17,19,2,5,°³,¸Å¿ì Ä£,"4, ¿¹»ó°¡´",³ëÈ­,4,62, ,¿¹,ÇüÁ¦/ÀÚ¸,¾Æ´,¾Æ´, ,"ºÎ¸ð;ÇüÁ¦, ÀÚ¸Å,³²¸Å",ÀÖÀ,1¸¶,1,2,¾Æ´, ,¾Æ´,5,5,3,4,4,5,5,5,3,1,1,1,1,1,2,2,2,3,2,3,4,2,3,1,2,2,2,2,2,2,3,2,1,2,1,3,1,2,2,2,4,4,2,1,2,1,2,1,1,4,3,3,1,1,2,1,2,1,4,2,4,2,1,1,1,1,2,0°³¿ù,36,¾Æ´,4,3,3,4,3,3,3,3,3,4,4,5,1,30,1860,1,59,42,5,2,1,3,1,1,1,2,2,2,1,4,1,1,1,-2.55119999999999,-1.9122,4.87840463999999,3,1,34,23,27,33,1.1707,-4.6439,8.88006557999999,-2.23861253999999,4,60,1,16,21
2020/01/14 2:29:30 ¿ÀÈÄ GMT+,¿,¿©,´ëÇÐ±³,±â,ÀÖÀ,°¡Á·°ú ÇÔ,¹«±,13,13,1,1,°³,¸Å¿ì Ä£,"4, ¿¹»ó°¡´",¾Ï,1,51, ,¾Æ´,ºÎ¸ð-ÀÚ³,¾Æ´,¾Æ´, ,Ä£±¸;½Å¶û,ÀÖÀ,1¸¶,1,2,¾Æ´, ,¾Æ´,5,2,2,2,3,5,5,4,4,1,1,2,1,1,1,2,2,2,2,2,2,2,3,2,2,3,2,2,3,2,2,2,1,2,2,2,2,2,2,2,4,4,3,2,2,2,3,2,1,2,2,3,2,1,4,1,4,2,2,2,2,2,2,2,2,2,2,Á×À½ÀÌ,11,¾Æ´,4,3,4,4,4,4,4,4,4,2,4,4,1,32,1632,1,66,45,5,2,1,2,2,2,2,1,2,1,1,1,1,1,1,-13.5512,.0878000000000014,-1.18979536000002,1,1,28,19,36,33,-4.8293,-8.6439,-.758934420000012,-.424012540000007,3,69,2,14,27
2020/01/06 10:56:54 ¿ÀÈÄ GMT,¿,¿©,°íµîÇÐ±,¹Ì,¾øÀ,°¡Á·°ú ÇÔ,¹«±,3,7,2,2,°³,¸Å¿ì Ä£,"2, °©ÀÛ½º·",¸¸¼º,1,41, ,¾Æ´,ÇüÁ¦/ÀÚ¸,¾Æ´,¾Æ´, ,¾øÀ½,ÀÖÀ,1¸¶,1,2,¾Æ´, ,¾Æ´,5,2,1,1,4,5,4,3,4,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,3,3,1,1,2,3,2,1,2,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,2,1,1,1,1,1,1,1,3,0°³¿ùÈ,1,¾Æ´,3,3,3,5,5,3,3,3,4,3,5,4,1,29,1189,1,36,44,5,2,2,1,1,1,2,1,1,1,1,1,1,1,1,-23.5512,-2.9122,68.5858046399999,3,1,26,12,20,18,-6.8293,-15.6439,45.55816558,19.88828746,2,38,1,8,14
2020/01/18 5:33:49 ¿ÀÀü GMT+,¿,¿©,´ëÇÐ±³,¹Ì,¾øÀ,°¡Á·°ú ÇÔ,¹«±,1,1,2,2,°³,3,"4, ¿¹»ó°¡´",Á¤½ÅÀ,1,45, ,¾Æ´,Ä£±¸,¾Æ´,¾Æ´, ,¾øÀ½,¾øÀ, ,1,2,¾Æ´, ,¾Æ´,2,2,2,2,2,2,2,2,5,2,2,2,2,2,3,2,2,1,2,2,2,1,2,1,1,3,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,0°³¿ù,1,¾Æ´,3,3,2,1,3,1,1,2,3,3,2,4,1,21,945,1,36,28,3,2,1,2,1,1,2,1,1,1,1,6,1,1,1,-19.5512,-10.9122,213.34660464,2,2,19,24,20,16,-13.8293,-3.6439,39.76296558,150.90808746,2,36,1,5,12
2020/01/21 10:16:02 ¿ÀÀü GMT,¿,¿©,´ëÇÐ¿ø,¹Ì,¾øÀ,°¡Á·°ú ÇÔ,¹«±,11,11,2,3,°³,¸Å¿ì Ä£,"4, ¿¹»ó°¡´",¸¸¼º,1,61, ,¾Æ´,Ä£±¸,¾Æ´,¾Æ´, ,"ºÎ¸ð;ÇüÁ¦, ÀÚ¸Å,³²¸Å",¾øÀ, ,1,2,¾Æ´, ,¾Æ´,4,4,4,4,4,4,4,4,4,2,1,2,2,2,1,3,2,2,2,3,3,3,2,3,2,2,2,3,2,3,3,3,1,2,2,2,3,3,3,2,4,4,4,4,4,2,4,3,4,2,2,3,2,1,4,1,3,2,4,3,1,4,4,4,4,2,3,  0 °³,36,¾Æ´,4,2,4,2,4,3,4,4,4,2,4,4,1,35,2135,1,89,41,5,2,1,3,1,1,2,1,2,1,1,1,1,1,1,-3.55119999999999,3.0878,-10.96539536,2,2,32,25,52,40,-.829300000000003,-2.6439,-8.16383442,-2.56071254000001,2,92,1,18,39
